id;stundenplan_id;datum;status;thema;hausaufgaben;vertretungslehrer_id;tatsaechlicher_raum_id;tatsaechliche_stunde;ist_klausur;notiz
2838;190;2026-08-17;gehalten;;;;;;0;
2839;196;2026-08-17;gehalten;;;;;;0;
2840;197;2026-08-17;entfallen;;;;;;0;
2841;206;2026-08-17;gehalten;;;;;;0;
2842;207;2026-08-17;gehalten;;;;;;0;
2843;223;2026-08-17;gehalten;;;;;;0;
2844;226;2026-08-17;gehalten;;;;;;0;
2845;227;2026-08-17;gehalten;;;;;;0;
2846;234;2026-08-17;gehalten;;;;;;0;
2847;235;2026-08-17;vertretung;;;20;;;0;
2848;236;2026-08-17;gehalten;;;;;;0;
2849;260;2026-08-17;gehalten;;;;;;0;
2850;261;2026-08-17;gehalten;;;;;;0;
2851;266;2026-08-17;gehalten;;;;;;0;
2852;267;2026-08-17;vertretung;;;57;;;0;
2853;268;2026-08-17;gehalten;;;;;;0;
2854;269;2026-08-17;gehalten;;;;;;0;
2855;283;2026-08-17;gehalten;;;;;;0;
2856;284;2026-08-17;gehalten;;;;;;0;
2857;293;2026-08-17;gehalten;;;;;;0;
2858;294;2026-08-17;gehalten;;;;;;0;
2859;297;2026-08-17;gehalten;;;;;;0;
2860;298;2026-08-17;gehalten;;;;;;0;
2861;310;2026-08-17;gehalten;;;;;;0;
2862;311;2026-08-17;gehalten;;;;;;0;
2863;316;2026-08-17;gehalten;;;;;;0;
2864;317;2026-08-17;gehalten;;;;;;0;
2865;339;2026-08-17;gehalten;;;;;;0;
2866;340;2026-08-17;gehalten;;;;;;0;
2867;343;2026-08-17;gehalten;;;;;;0;
2868;344;2026-08-17;gehalten;;;;;;0;
2869;349;2026-08-17;gehalten;;;;;;0;
2870;350;2026-08-17;gehalten;;;;;;0;
2871;371;2026-08-17;gehalten;;;;;;0;
2872;372;2026-08-17;gehalten;;;;;;0;
2873;387;2026-08-17;gehalten;;;;;;0;
2874;388;2026-08-17;gehalten;;;;;;0;
2875;404;2026-08-17;gehalten;;;;;;0;
2876;405;2026-08-17;vertretung;;;58;;;0;
2877;406;2026-08-17;gehalten;;;;;;0;
2878;407;2026-08-17;gehalten;;;;;;0;
2879;414;2026-08-17;entfallen;;;;;;0;
2880;415;2026-08-17;gehalten;;;;;;0;
2881;429;2026-08-17;gehalten;;;;;;0;
2882;430;2026-08-17;gehalten;;;;;;0;
2883;433;2026-08-17;gehalten;;;;;;0;
2884;434;2026-08-17;gehalten;;;;;;0;
2885;439;2026-08-17;gehalten;;;;;;0;
2886;440;2026-08-17;gehalten;;;;;;0;
2887;446;2026-08-17;gehalten;;;;;;0;
2888;447;2026-08-17;gehalten;;;;;;0;
2889;464;2026-08-17;gehalten;;;;;;0;
2890;465;2026-08-17;gehalten;;;;;;1;
2891;488;2026-08-17;entfallen;;;;;;0;
2892;489;2026-08-17;gehalten;;;;;;1;
2893;498;2026-08-17;gehalten;;;;;;1;
2894;499;2026-08-17;gehalten;;;;;;0;
2895;507;2026-08-17;gehalten;;;;;;0;
2896;508;2026-08-17;gehalten;;;;;;0;
2897;511;2026-08-17;gehalten;;;;;;0;
2898;512;2026-08-17;gehalten;;;;;;0;
2899;517;2026-08-17;gehalten;;;;;;0;
2900;518;2026-08-17;gehalten;;;;;;0;
2901;530;2026-08-17;gehalten;;;;;;0;
2902;531;2026-08-17;entfallen;;;;;;0;
2903;536;2026-08-17;gehalten;;;;;;0;
2904;537;2026-08-17;gehalten;;;;;;0;
2905;544;2026-08-17;gehalten;;;;;;0;
2906;545;2026-08-17;gehalten;;;;;;0;
2907;549;2026-08-17;gehalten;;;;;;0;
2908;550;2026-08-17;gehalten;;;;;;0;
2909;559;2026-08-17;entfallen;;;;;;0;
2910;560;2026-08-17;gehalten;;;;;;0;
2911;563;2026-08-17;vertretung;;;34;;;0;
2912;564;2026-08-17;gehalten;;;;;;0;
2913;567;2026-08-17;gehalten;;;;;;0;
2914;568;2026-08-17;gehalten;;;;;;0;
2915;612;2026-08-17;gehalten;;;;;;0;
2916;613;2026-08-17;gehalten;;;;;;0;
2917;616;2026-08-17;gehalten;;;;;;1;
2918;617;2026-08-17;gehalten;;;;;;0;
2919;618;2026-08-17;gehalten;;;;;;0;
2920;619;2026-08-17;gehalten;;;;;;0;
2921;620;2026-08-17;gehalten;;;;;;0;
2922;621;2026-08-17;gehalten;;;;;;0;
2923;628;2026-08-17;gehalten;;;;;;1;
2924;629;2026-08-17;gehalten;;;;;;0;
2925;639;2026-08-17;gehalten;;;;;;0;
2926;640;2026-08-17;gehalten;;;;;;0;
2927;649;2026-08-17;gehalten;;;;;;0;
2928;650;2026-08-17;gehalten;;;;;;0;
2929;653;2026-08-17;vertretung;;;59;;;0;
2930;654;2026-08-17;gehalten;;;;;;0;
2931;655;2026-08-17;gehalten;;;;;;0;
2932;656;2026-08-17;gehalten;;;;;;0;
2933;666;2026-08-17;gehalten;;;;;;0;
2934;667;2026-08-17;gehalten;;;;;;0;
2935;669;2026-08-17;gehalten;;;;;;0;
2936;670;2026-08-17;gehalten;;;;;;0;
2937;672;2026-08-17;gehalten;;;;;;0;
2938;673;2026-08-17;entfallen;;;;;;0;
2939;693;2026-08-17;gehalten;;;;;;0;
2940;694;2026-08-17;gehalten;;;;;;0;
2941;696;2026-08-17;gehalten;;;;;;0;
2942;697;2026-08-17;gehalten;;;;;;0;
2943;699;2026-08-17;gehalten;;;;;;0;
2944;700;2026-08-17;gehalten;;;;;;0;
2945;720;2026-08-17;gehalten;;;;;;1;
2946;721;2026-08-17;gehalten;;;;;;0;
2947;723;2026-08-17;gehalten;;;;;;0;
2948;724;2026-08-17;gehalten;;;;;;0;
2949;726;2026-08-17;gehalten;;;;;;0;
2950;727;2026-08-17;gehalten;;;;;;0;
2951;747;2026-08-17;gehalten;;;;;;0;
2952;748;2026-08-17;gehalten;;;;;;0;
2953;750;2026-08-17;gehalten;;;;;;0;
2954;751;2026-08-17;gehalten;;;;;;0;
2955;753;2026-08-17;gehalten;;;;;;0;
2956;754;2026-08-17;gehalten;;;;;;0;
2957;774;2026-08-17;gehalten;;;;;;0;
2958;775;2026-08-17;gehalten;;;;;;0;
2959;777;2026-08-17;gehalten;;;;;;0;
2960;778;2026-08-17;gehalten;;;;;;0;
2961;780;2026-08-17;vertretung;;;57;;;0;
2962;781;2026-08-17;gehalten;;;;;;0;
2963;801;2026-08-17;gehalten;;;;;;0;
2964;802;2026-08-17;gehalten;;;;;;0;
2965;804;2026-08-17;gehalten;;;;;;0;
2966;805;2026-08-17;gehalten;;;;;;0;
2967;807;2026-08-17;gehalten;;;;;;0;
2968;808;2026-08-17;gehalten;;;;;;0;
2969;810;2026-08-17;vertretung;;;23;;;0;
2970;811;2026-08-17;gehalten;;;;;;0;
2971;813;2026-08-17;gehalten;;;;;;0;
2972;814;2026-08-17;gehalten;;;;;;0;
2973;816;2026-08-17;gehalten;;;;;;0;
2974;817;2026-08-17;gehalten;;;;;;0;
2975;825;2026-08-17;gehalten;;;;;;0;
2976;826;2026-08-17;gehalten;;;;;;0;
2977;835;2026-08-17;gehalten;;;;;;0;
2978;836;2026-08-17;gehalten;;;;;;0;
2979;845;2026-08-17;gehalten;;;;;;0;
2980;846;2026-08-17;gehalten;;;;;;0;
2981;855;2026-08-17;gehalten;;;;;;0;
2982;856;2026-08-17;gehalten;;;;;;0;
2983;877;2026-08-17;gehalten;;;;;;0;
2984;878;2026-08-17;gehalten;;;;;;0;
2985;880;2026-08-17;gehalten;;;;;;0;
2986;881;2026-08-17;gehalten;;;;;;0;
2987;890;2026-08-17;gehalten;;;;;;0;
2988;891;2026-08-17;gehalten;;;;;;0;
2989;900;2026-08-17;gehalten;;;;;;0;
2990;901;2026-08-17;gehalten;;;;;;0;
2991;910;2026-08-17;gehalten;;;;;;0;
2992;911;2026-08-17;gehalten;;;;;;0;
2993;920;2026-08-17;gehalten;;;;;;0;
2994;921;2026-08-17;gehalten;;;;;;0;
2995;923;2026-08-17;gehalten;;;;;;0;
2996;924;2026-08-17;gehalten;;;;;;0;
2997;935;2026-08-17;gehalten;;;;;;0;
2998;936;2026-08-17;gehalten;;;;;;0;
2999;945;2026-08-17;gehalten;;;;;;0;
3000;946;2026-08-17;gehalten;;;;;;0;
3001;955;2026-08-17;gehalten;;;;;;0;
3002;956;2026-08-17;gehalten;;;;;;0;
3003;965;2026-08-17;gehalten;;;;;;0;
3004;966;2026-08-17;gehalten;;;;;;0;
3005;984;2026-08-17;gehalten;;;;;;0;
3006;985;2026-08-17;gehalten;;;;;;0;
3007;987;2026-08-17;gehalten;;;;;;0;
3008;988;2026-08-17;gehalten;;;;;;0;
3009;990;2026-08-17;gehalten;;;;;;0;
3010;991;2026-08-17;gehalten;;;;;;0;
3011;996;2026-08-17;gehalten;;;;;;0;
3012;997;2026-08-17;gehalten;;;;;;0;
3013;1006;2026-08-17;gehalten;;;;;;0;
3014;1007;2026-08-17;gehalten;;;;;;0;
3015;1016;2026-08-17;gehalten;;;;;;0;
3016;1017;2026-08-17;gehalten;;;;;;0;
3017;1026;2026-08-17;gehalten;;;;;;0;
3018;1027;2026-08-17;gehalten;;;;;;0;
3019;1042;2026-08-17;gehalten;;;;;;0;
3020;1043;2026-08-17;vertretung;;;39;;;0;
3021;1052;2026-08-17;gehalten;;;;;;0;
3022;1053;2026-08-17;gehalten;;;;;;0;
3023;1062;2026-08-17;gehalten;;;;;;0;
3024;1063;2026-08-17;gehalten;;;;;;0;
3025;1072;2026-08-17;gehalten;;;;;;0;
3026;1073;2026-08-17;entfallen;;;;;;0;
3027;1091;2026-08-17;gehalten;;;;;;0;
3028;1092;2026-08-17;gehalten;;;;;;0;
3029;1094;2026-08-17;gehalten;;;;;;0;
3030;1095;2026-08-17;gehalten;;;;;;0;
3031;1097;2026-08-17;gehalten;;;;;;0;
3032;1098;2026-08-17;gehalten;;;;;;0;
3033;1118;2026-08-17;gehalten;;;;;;0;
3034;1119;2026-08-17;gehalten;;;;;;0;
3035;1121;2026-08-17;gehalten;;;;;;0;
3036;1122;2026-08-17;gehalten;;;;;;0;
3037;1124;2026-08-17;gehalten;;;;;;0;
3038;1125;2026-08-17;gehalten;;;;;;0;
3039;1133;2026-08-17;gehalten;;;;;;0;
3040;1134;2026-08-17;gehalten;;;;;;1;
3041;1143;2026-08-17;gehalten;;;;;;0;
3042;1144;2026-08-17;gehalten;;;;;;0;
3043;1153;2026-08-17;gehalten;;;;;;0;
3044;1154;2026-08-17;gehalten;;;;;;0;
3045;1163;2026-08-17;gehalten;;;;;;0;
3046;1164;2026-08-17;gehalten;;;;;;0;
3047;1180;2026-08-17;gehalten;;;;;;0;
3048;1181;2026-08-17;vertretung;;;54;;;0;
3049;1188;2026-08-17;entfallen;;;;;;1;
3050;1189;2026-08-17;gehalten;;;;;;0;
3051;1198;2026-08-17;gehalten;;;;;;0;
3052;1199;2026-08-17;gehalten;;;;;;0;
3053;1208;2026-08-17;entfallen;;;;;;0;
3054;1209;2026-08-17;gehalten;;;;;;0;
3055;1218;2026-08-17;gehalten;;;;;;0;
3056;1219;2026-08-17;entfallen;;;;;;0;
3057;1221;2026-08-17;gehalten;;;;;;0;
3058;1222;2026-08-17;gehalten;;;;;;0;
3059;1233;2026-08-17;gehalten;;;;;;1;
3060;1234;2026-08-17;gehalten;;;;;;0;
3061;1243;2026-08-17;gehalten;;;;;;0;
3062;1244;2026-08-17;gehalten;;;;;;0;
3063;1253;2026-08-17;gehalten;;;;;;0;
3064;1254;2026-08-17;gehalten;;;;;;0;
3065;1263;2026-08-17;gehalten;;;;;;0;
3066;1264;2026-08-17;gehalten;;;;;;0;
3067;1277;2026-08-17;gehalten;;;;;;0;
3068;1278;2026-08-17;gehalten;;;;;;0;
3069;1280;2026-08-17;gehalten;;;;;;0;
3070;1281;2026-08-17;gehalten;;;;;;0;
3071;1283;2026-08-17;gehalten;;;;;;0;
3072;1284;2026-08-17;gehalten;;;;;;0;
3073;1294;2026-08-17;gehalten;;;;;;0;
3074;1295;2026-08-17;gehalten;;;;;;0;
3075;1304;2026-08-17;vertretung;;;3;;;0;
3076;1305;2026-08-17;gehalten;;;;;;0;
3077;1314;2026-08-17;gehalten;;;;;;0;
3078;1315;2026-08-17;gehalten;;;;;;0;
3079;1330;2026-08-17;gehalten;;;;;;0;
3080;1331;2026-08-17;gehalten;;;;;;0;
3081;1340;2026-08-17;gehalten;;;;;;0;
3082;1341;2026-08-17;gehalten;;;;;;0;
3083;1350;2026-08-17;gehalten;;;;;;0;
3084;1351;2026-08-17;gehalten;;;;;;0;
3085;1360;2026-08-17;vertretung;;;21;;;0;
3086;1361;2026-08-17;gehalten;;;;;;0;
3087;1374;2026-08-17;vertretung;;;42;;;0;
3088;1375;2026-08-17;gehalten;;;;;;0;
3089;1377;2026-08-17;gehalten;;;;;;0;
3090;1378;2026-08-17;gehalten;;;;;;0;
3091;1380;2026-08-17;gehalten;;;;;;0;
3092;1381;2026-08-17;gehalten;;;;;;0;
3093;15;2026-08-18;gehalten;;;;;;0;
3094;16;2026-08-18;gehalten;;;;;;0;
3095;30;2026-08-18;vertretung;;;54;;;0;
3096;31;2026-08-18;gehalten;;;;;;0;
3097;32;2026-08-18;gehalten;;;;;;0;
3098;33;2026-08-18;gehalten;;;;;;0;
3099;35;2026-08-18;gehalten;;;;;;0;
3100;36;2026-08-18;gehalten;;;;;;0;
3101;52;2026-08-18;gehalten;;;;;;0;
3102;53;2026-08-18;gehalten;;;;;;0;
3103;56;2026-08-18;gehalten;;;;;;0;
3104;57;2026-08-18;gehalten;;;;;;0;
3105;71;2026-08-18;gehalten;;;;;;0;
3106;72;2026-08-18;gehalten;;;;;;0;
3107;84;2026-08-18;gehalten;;;;;;0;
3108;85;2026-08-18;gehalten;;;;;;0;
3109;86;2026-08-18;gehalten;;;;;;0;
3110;87;2026-08-18;gehalten;;;;;;0;
3111;91;2026-08-18;gehalten;;;;;;0;
3112;92;2026-08-18;gehalten;;;;;;0;
3113;108;2026-08-18;gehalten;;;;;;0;
3114;109;2026-08-18;gehalten;;;;;;0;
3115;110;2026-08-18;gehalten;;;;;;0;
3116;111;2026-08-18;gehalten;;;;;;0;
3117;137;2026-08-18;gehalten;;;;;;0;
3118;138;2026-08-18;gehalten;;;;;;0;
3119;140;2026-08-18;gehalten;;;;;;0;
3120;141;2026-08-18;gehalten;;;;;;0;
3121;142;2026-08-18;gehalten;;;;;;0;
3122;143;2026-08-18;gehalten;;;;;;0;
3123;155;2026-08-18;gehalten;;;;;;0;
3124;156;2026-08-18;gehalten;;;;;;0;
3125;168;2026-08-18;gehalten;;;;;;0;
3126;169;2026-08-18;gehalten;;;;;;0;
3127;170;2026-08-18;gehalten;;;;;;0;
3128;171;2026-08-18;gehalten;;;;;;0;
3129;183;2026-08-18;gehalten;;;;;;0;
3130;184;2026-08-18;gehalten;;;;;;0;
3131;200;2026-08-18;gehalten;;;;;;0;
3132;201;2026-08-18;gehalten;;;;;;0;
3133;204;2026-08-18;gehalten;;;;;;0;
3134;205;2026-08-18;gehalten;;;;;;0;
3135;211;2026-08-18;gehalten;;;;;;0;
3136;212;2026-08-18;gehalten;;;;;;0;
3137;215;2026-08-18;gehalten;;;;;;0;
3138;216;2026-08-18;gehalten;;;;;;0;
3139;232;2026-08-18;entfallen;;;;;;0;
3140;233;2026-08-18;gehalten;;;;;;0;
3141;252;2026-08-18;gehalten;;;;;;0;
3142;253;2026-08-18;gehalten;;;;;;0;
3143;258;2026-08-18;entfallen;;;;;;0;
3144;259;2026-08-18;gehalten;;;;;;0;
3145;274;2026-08-18;gehalten;;;;;;0;
3146;275;2026-08-18;gehalten;;;;;;0;
3147;279;2026-08-18;gehalten;;;;;;0;
3148;280;2026-08-18;gehalten;;;;;;0;
3149;281;2026-08-18;gehalten;;;;;;0;
3150;282;2026-08-18;gehalten;;;;;;0;
3151;289;2026-08-18;gehalten;;;;;;0;
3152;290;2026-08-18;gehalten;;;;;;0;
3153;306;2026-08-18;gehalten;;;;;;0;
3154;307;2026-08-18;entfallen;;;;;;0;
3155;314;2026-08-18;gehalten;;;;;;0;
3156;315;2026-08-18;gehalten;;;;;;0;
3157;320;2026-08-18;gehalten;;;;;;0;
3158;321;2026-08-18;gehalten;;;;;;0;
3159;327;2026-08-18;gehalten;;;;;;1;
3160;328;2026-08-18;gehalten;;;;;;0;
3161;337;2026-08-18;gehalten;;;;;;0;
3162;338;2026-08-18;vertretung;;;20;;;0;
3163;345;2026-08-18;gehalten;;;;;;1;
3164;346;2026-08-18;gehalten;;;;;;0;
3165;369;2026-08-18;gehalten;;;;;;0;
3166;370;2026-08-18;gehalten;;;;;;0;
3167;375;2026-08-18;gehalten;;;;;;0;
3168;376;2026-08-18;gehalten;;;;;;0;
3169;385;2026-08-18;gehalten;;;;;;0;
3170;386;2026-08-18;gehalten;;;;;;0;
3171;396;2026-08-18;entfallen;;;;;;0;
3172;397;2026-08-18;vertretung;;;6;;;0;
3173;410;2026-08-18;gehalten;;;;;;0;
3174;411;2026-08-18;gehalten;;;;;;0;
3175;412;2026-08-18;gehalten;;;;;;1;
3176;413;2026-08-18;gehalten;;;;;;0;
3177;417;2026-08-18;gehalten;;;;;;0;
3178;418;2026-08-18;gehalten;;;;;;0;
3179;423;2026-08-18;gehalten;;;;;;0;
3180;424;2026-08-18;gehalten;;;;;;0;
3181;435;2026-08-18;gehalten;;;;;;0;
3182;436;2026-08-18;gehalten;;;;;;0;
3183;442;2026-08-18;gehalten;;;;;;0;
3184;443;2026-08-18;gehalten;;;;;;0;
3185;450;2026-08-18;gehalten;;;;;;0;
3186;451;2026-08-18;gehalten;;;;;;0;
3187;458;2026-08-18;gehalten;;;;;;0;
3188;459;2026-08-18;gehalten;;;;;;0;
3189;482;2026-08-18;gehalten;;;;;;0;
3190;483;2026-08-18;gehalten;;;;;;0;
3191;484;2026-08-18;gehalten;;;;;;0;
3192;485;2026-08-18;gehalten;;;;;;0;
3193;492;2026-08-18;gehalten;;;;;;0;
3194;493;2026-08-18;gehalten;;;;;;0;
3195;501;2026-08-18;gehalten;;;;;;0;
3196;502;2026-08-18;gehalten;;;;;;0;
3197;521;2026-08-18;gehalten;;;;;;0;
3198;522;2026-08-18;gehalten;;;;;;0;
3199;532;2026-08-18;gehalten;;;;;;0;
3200;533;2026-08-18;gehalten;;;;;;0;
3201;547;2026-08-18;gehalten;;;;;;0;
3202;548;2026-08-18;gehalten;;;;;;0;
3203;555;2026-08-18;gehalten;;;;;;0;
3204;556;2026-08-18;gehalten;;;;;;0;
3205;561;2026-08-18;gehalten;;;;;;0;
3206;562;2026-08-18;gehalten;;;;;;0;
3207;593;2026-08-18;vertretung;;;21;;;0;
3208;594;2026-08-18;gehalten;;;;;;0;
3209;595;2026-08-18;gehalten;;;;;;0;
3210;596;2026-08-18;gehalten;;;;;;0;
3211;601;2026-08-18;vertretung;;;45;;;0;
3212;602;2026-08-18;gehalten;;;;;;0;
3213;605;2026-08-18;gehalten;;;;;;0;
3214;606;2026-08-18;vertretung;;;47;;;0;
3215;630;2026-08-18;gehalten;;;;;;0;
3216;631;2026-08-18;gehalten;;;;;;0;
3217;641;2026-08-18;gehalten;;;;;;0;
3218;642;2026-08-18;gehalten;;;;;;0;
3219;647;2026-08-18;gehalten;;;;;;0;
3220;648;2026-08-18;gehalten;;;;;;0;
3221;664;2026-08-18;gehalten;;;;;;0;
3222;665;2026-08-18;gehalten;;;;;;0;
3223;675;2026-08-18;gehalten;;;;;;0;
3224;676;2026-08-18;gehalten;;;;;;0;
3225;678;2026-08-18;gehalten;;;;;;0;
3226;679;2026-08-18;gehalten;;;;;;0;
3227;681;2026-08-18;gehalten;;;;;;0;
3228;682;2026-08-18;gehalten;;;;;;0;
3229;702;2026-08-18;gehalten;;;;;;0;
3230;703;2026-08-18;gehalten;;;;;;0;
3231;705;2026-08-18;gehalten;;;;;;0;
3232;706;2026-08-18;gehalten;;;;;;0;
3233;708;2026-08-18;gehalten;;;;;;0;
3234;709;2026-08-18;vertretung;;;61;;;0;
3235;729;2026-08-18;gehalten;;;;;;0;
3236;730;2026-08-18;gehalten;;;;;;0;
3237;732;2026-08-18;gehalten;;;;;;0;
3238;733;2026-08-18;gehalten;;;;;;0;
3239;735;2026-08-18;gehalten;;;;;;0;
3240;736;2026-08-18;gehalten;;;;;;0;
3241;756;2026-08-18;gehalten;;;;;;0;
3242;757;2026-08-18;gehalten;;;;;;0;
3243;759;2026-08-18;gehalten;;;;;;0;
3244;760;2026-08-18;gehalten;;;;;;0;
3245;762;2026-08-18;gehalten;;;;;;0;
3246;763;2026-08-18;gehalten;;;;;;0;
3247;783;2026-08-18;gehalten;;;;;;0;
3248;784;2026-08-18;gehalten;;;;;;0;
3249;786;2026-08-18;gehalten;;;;;;0;
3250;787;2026-08-18;gehalten;;;;;;0;
3251;789;2026-08-18;vertretung;;;29;;;0;
3252;790;2026-08-18;gehalten;;;;;;0;
3253;819;2026-08-18;gehalten;;;;;;0;
3254;820;2026-08-18;gehalten;;;;;;0;
3255;822;2026-08-18;gehalten;;;;;;0;
3256;823;2026-08-18;gehalten;;;;;;0;
3257;830;2026-08-18;gehalten;;;;;;0;
3258;831;2026-08-18;gehalten;;;;;;0;
3259;840;2026-08-18;gehalten;;;;;;0;
3260;841;2026-08-18;gehalten;;;;;;0;
3261;850;2026-08-18;gehalten;;;;;;0;
3262;851;2026-08-18;gehalten;;;;;;0;
3263;860;2026-08-18;gehalten;;;;;;0;
3264;861;2026-08-18;gehalten;;;;;;0;
3265;865;2026-08-18;gehalten;;;;;;0;
3266;866;2026-08-18;gehalten;;;;;;1;
3267;885;2026-08-18;gehalten;;;;;;0;
3268;886;2026-08-18;gehalten;;;;;;0;
3269;895;2026-08-18;gehalten;;;;;;0;
3270;896;2026-08-18;gehalten;;;;;;0;
3271;905;2026-08-18;gehalten;;;;;;0;
3272;906;2026-08-18;gehalten;;;;;;0;
3273;915;2026-08-18;gehalten;;;;;;0;
3274;916;2026-08-18;gehalten;;;;;;0;
3275;926;2026-08-18;gehalten;;;;;;0;
3276;927;2026-08-18;gehalten;;;;;;0;
3277;929;2026-08-18;gehalten;;;;;;0;
3278;930;2026-08-18;gehalten;;;;;;0;
3279;932;2026-08-18;gehalten;;;;;;0;
3280;933;2026-08-18;gehalten;;;;;;0;
3281;940;2026-08-18;gehalten;;;;;;0;
3282;941;2026-08-18;vertretung;;;30;;;0;
3283;950;2026-08-18;gehalten;;;;;;0;
3284;951;2026-08-18;entfallen;;;;;;0;
3285;960;2026-08-18;gehalten;;;;;;0;
3286;961;2026-08-18;gehalten;;;;;;0;
3287;970;2026-08-18;gehalten;;;;;;0;
3288;971;2026-08-18;gehalten;;;;;;0;
3289;993;2026-08-18;gehalten;;;;;;0;
3290;994;2026-08-18;gehalten;;;;;;0;
3291;1001;2026-08-18;gehalten;;;;;;0;
3292;1002;2026-08-18;gehalten;;;;;;0;
3293;1011;2026-08-18;gehalten;;;;;;0;
3294;1012;2026-08-18;gehalten;;;;;;0;
3295;1021;2026-08-18;gehalten;;;;;;0;
3296;1022;2026-08-18;gehalten;;;;;;0;
3297;1031;2026-08-18;gehalten;;;;;;0;
3298;1032;2026-08-18;gehalten;;;;;;0;
3299;1036;2026-08-18;gehalten;;;;;;0;
3300;1037;2026-08-18;gehalten;;;;;;0;
3301;1039;2026-08-18;gehalten;;;;;;0;
3302;1040;2026-08-18;gehalten;;;;;;0;
3303;1047;2026-08-18;gehalten;;;;;;0;
3304;1048;2026-08-18;gehalten;;;;;;0;
3305;1057;2026-08-18;gehalten;;;;;;0;
3306;1058;2026-08-18;gehalten;;;;;;0;
3307;1067;2026-08-18;gehalten;;;;;;0;
3308;1068;2026-08-18;gehalten;;;;;;0;
3309;1077;2026-08-18;gehalten;;;;;;0;
3310;1078;2026-08-18;gehalten;;;;;;0;
3311;1100;2026-08-18;gehalten;;;;;;0;
3312;1101;2026-08-18;gehalten;;;;;;0;
3313;1103;2026-08-18;gehalten;;;;;;0;
3314;1104;2026-08-18;entfallen;;;;;;0;
3315;1106;2026-08-18;gehalten;;;;;;0;
3316;1107;2026-08-18;gehalten;;;;;;0;
3317;1127;2026-08-18;gehalten;;;;;;0;
3318;1128;2026-08-18;gehalten;;;;;;0;
3319;1130;2026-08-18;gehalten;;;;;;0;
3320;1131;2026-08-18;gehalten;;;;;;0;
3321;1138;2026-08-18;gehalten;;;;;;0;
3322;1139;2026-08-18;gehalten;;;;;;0;
3323;1148;2026-08-18;gehalten;;;;;;0;
3324;1149;2026-08-18;gehalten;;;;;;0;
3325;1158;2026-08-18;gehalten;;;;;;0;
3326;1159;2026-08-18;gehalten;;;;;;0;
3327;1168;2026-08-18;entfallen;;;;;;0;
3328;1169;2026-08-18;gehalten;;;;;;0;
3329;1183;2026-08-18;gehalten;;;;;;0;
3330;1184;2026-08-18;gehalten;;;;;;0;
3331;1193;2026-08-18;gehalten;;;;;;0;
3332;1194;2026-08-18;vertretung;;;10;;;0;
3333;1203;2026-08-18;gehalten;;;;;;0;
3334;1204;2026-08-18;gehalten;;;;;;0;
3335;1213;2026-08-18;gehalten;;;;;;0;
3336;1214;2026-08-18;gehalten;;;;;;0;
3337;1224;2026-08-18;gehalten;;;;;;0;
3338;1225;2026-08-18;gehalten;;;;;;0;
3339;1227;2026-08-18;gehalten;;;;;;0;
3340;1228;2026-08-18;gehalten;;;;;;0;
3341;1230;2026-08-18;gehalten;;;;;;0;
3342;1231;2026-08-18;gehalten;;;;;;0;
3343;1238;2026-08-18;gehalten;;;;;;0;
3344;1239;2026-08-18;gehalten;;;;;;0;
3345;1248;2026-08-18;entfallen;;;;;;0;
3346;1249;2026-08-18;gehalten;;;;;;0;
3347;1258;2026-08-18;gehalten;;;;;;0;
3348;1259;2026-08-18;gehalten;;;;;;0;
3349;1286;2026-08-18;gehalten;;;;;;0;
3350;1287;2026-08-18;gehalten;;;;;;0;
3351;1289;2026-08-18;gehalten;;;;;;0;
3352;1290;2026-08-18;gehalten;;;;;;0;
3353;1299;2026-08-18;gehalten;;;;;;0;
3354;1300;2026-08-18;gehalten;;;;;;0;
3355;1309;2026-08-18;gehalten;;;;;;0;
3356;1310;2026-08-18;gehalten;;;;;;0;
3357;1319;2026-08-18;gehalten;;;;;;0;
3358;1320;2026-08-18;gehalten;;;;;;0;
3359;1324;2026-08-18;gehalten;;;;;;0;
3360;1325;2026-08-18;gehalten;;;;;;0;
3361;1327;2026-08-18;gehalten;;;;;;0;
3362;1328;2026-08-18;gehalten;;;;;;0;
3363;1335;2026-08-18;gehalten;;;;;;0;
3364;1336;2026-08-18;gehalten;;;;;;0;
3365;1345;2026-08-18;gehalten;;;;;;0;
3366;1346;2026-08-18;gehalten;;;;;;1;
3367;1355;2026-08-18;gehalten;;;;;;0;
3368;1356;2026-08-18;gehalten;;;;;;0;
3369;1383;2026-08-18;gehalten;;;;;;0;
3370;1384;2026-08-18;gehalten;;;;;;0;
3371;1386;2026-08-18;gehalten;;;;;;0;
3372;1387;2026-08-18;gehalten;;;;;;0;
3373;1389;2026-08-18;gehalten;;;;;;0;
3374;1390;2026-08-18;gehalten;;;;;;0;
3375;1;2026-08-19;gehalten;;;;;;0;
3376;2;2026-08-19;gehalten;;;;;;1;
3377;3;2026-08-19;gehalten;;;;;;0;
3378;4;2026-08-19;gehalten;;;;;;0;
3379;5;2026-08-19;gehalten;;;;;;1;
3380;6;2026-08-19;gehalten;;;;;;0;
3381;7;2026-08-19;gehalten;;;;;;0;
3382;8;2026-08-19;gehalten;;;;;;1;
3383;21;2026-08-19;gehalten;;;;;;0;
3384;34;2026-08-19;gehalten;;;;;;0;
3385;41;2026-08-19;gehalten;;;;;;0;
3386;42;2026-08-19;gehalten;;;;;;0;
