id;unterrichtsstunde_id;schueler_id;status;verspaetung_minuten;entschuldigungsstatus;anmerkung
62963;2994;830;fehlend_unentschuldigt;0;;
62964;2994;835;anwesend;0;;
62965;2994;839;anwesend;0;;
62966;2994;840;anwesend;0;;
62967;2994;845;anwesend;0;;
62968;2994;862;anwesend;0;;
62969;2994;863;verspaetet;13;;
62970;2994;865;anwesend;0;;
62971;2994;866;anwesend;0;;
62972;2994;870;fehlend_entschuldigt;0;;
62973;2994;872;anwesend;0;;
62974;2994;873;anwesend;0;;
62975;2994;875;anwesend;0;;
62976;2994;878;anwesend;0;;
62977;2994;881;anwesend;0;;
62978;2994;882;anwesend;0;;
62979;2994;887;anwesend;0;;
62980;2995;801;anwesend;0;;
62981;2995;802;verspaetet;12;;
62982;2995;803;anwesend;0;;
62983;2995;804;anwesend;0;;
62984;2995;810;anwesend;0;;
62985;2995;813;anwesend;0;;
62986;2995;824;anwesend;0;;
62987;2995;829;anwesend;0;;
62988;2995;832;anwesend;0;;
62989;2995;861;anwesend;0;;
62990;2995;864;anwesend;0;;
62991;2995;874;anwesend;0;;
62992;2995;878;anwesend;0;;
62993;2995;879;anwesend;0;;
62994;2995;882;anwesend;0;;
62995;2995;890;anwesend;0;;
62996;2995;894;anwesend;0;;
62997;2995;895;anwesend;0;;
62998;2996;801;fehlend_unentschuldigt;0;;
62999;2996;802;anwesend;0;;
63000;2996;803;anwesend;0;;
63001;2996;804;anwesend;0;;
63002;2996;810;anwesend;0;;
63003;2996;813;anwesend;0;;
63004;2996;824;anwesend;0;;
63005;2996;829;anwesend;0;;
63006;2996;832;anwesend;0;;
63007;2996;861;anwesend;0;;
63008;2996;864;anwesend;0;;
63009;2996;874;anwesend;0;;
63010;2996;878;anwesend;0;;
63011;2996;879;anwesend;0;;
63012;2996;882;anwesend;0;;
63013;2996;890;anwesend;0;;
63014;2996;894;anwesend;0;;
63015;2996;895;anwesend;0;;
63016;2997;799;anwesend;0;;
63017;2997;817;anwesend;0;;
63018;2997;857;anwesend;0;;
63019;2997;875;anwesend;0;;
63020;2997;878;anwesend;0;;
63021;2997;879;anwesend;0;;
63022;2997;892;fehlend_entschuldigt;0;;
63023;2998;799;anwesend;0;;
63024;2998;817;anwesend;0;;
63025;2998;857;anwesend;0;;
63026;2998;875;anwesend;0;;
63027;2998;878;anwesend;0;;
63028;2998;879;anwesend;0;;
63029;2998;892;fehlend_unentschuldigt;0;;
63030;2999;830;anwesend;0;;
63031;2999;842;fehlend_entschuldigt;0;;
63032;2999;844;anwesend;0;;
63033;2999;853;anwesend;0;;
63034;2999;854;anwesend;0;;
63035;2999;859;anwesend;0;;
63036;2999;867;anwesend;0;;
63037;3000;830;anwesend;0;;
63038;3000;842;anwesend;0;;
63039;3000;844;anwesend;0;;
63040;3000;853;anwesend;0;;
63041;3000;854;anwesend;0;;
63042;3000;859;anwesend;0;;
63043;3000;867;anwesend;0;;
63044;3001;809;anwesend;0;;
63045;3001;834;anwesend;0;;
63046;3001;849;anwesend;0;;
63047;3002;809;anwesend;0;;
63048;3002;834;anwesend;0;;
63049;3002;849;anwesend;0;;
63050;3003;792;anwesend;0;;
63051;3003;837;anwesend;0;;
63052;3003;863;anwesend;0;;
63053;3003;881;anwesend;0;;
63054;3004;792;anwesend;0;;
63055;3004;837;anwesend;0;;
63056;3004;863;anwesend;0;;
63057;3004;881;anwesend;0;;
63058;3005;805;anwesend;0;;
63059;3005;806;anwesend;0;;
63060;3005;817;anwesend;0;;
63061;3005;821;anwesend;0;;
63062;3005;823;anwesend;0;;
63063;3005;827;anwesend;0;;
63064;3005;832;anwesend;0;;
63065;3005;833;anwesend;0;;
63066;3005;834;anwesend;0;;
63067;3005;838;fehlend_entschuldigt;0;;
63068;3005;844;anwesend;0;;
63069;3005;849;anwesend;0;;
63070;3005;855;anwesend;0;;
63071;3005;860;anwesend;0;;
63072;3005;863;anwesend;0;;
63073;3005;867;anwesend;0;;
63074;3005;872;anwesend;0;;
63075;3005;878;anwesend;0;;
63076;3005;886;anwesend;0;;
63077;3005;887;anwesend;0;;
63078;3005;891;anwesend;0;;
63079;3005;894;anwesend;0;;
63080;3005;895;anwesend;0;;
63081;3005;896;anwesend;0;;
63082;3006;805;fehlend_entschuldigt;0;;
63083;3006;806;anwesend;0;;
63084;3006;817;anwesend;0;;
63085;3006;821;anwesend;0;;
63086;3006;823;anwesend;0;;
63087;3006;827;fehlend_entschuldigt;0;;
63088;3006;832;anwesend;0;;
63089;3006;833;fehlend_entschuldigt;0;;
63090;3006;834;anwesend;0;;
63091;3006;838;anwesend;0;;
63092;3006;844;anwesend;0;;
63093;3006;849;anwesend;0;;
63094;3006;855;anwesend;0;;
63095;3006;860;anwesend;0;;
63096;3006;863;anwesend;0;;
63097;3006;867;anwesend;0;;
63098;3006;872;anwesend;0;;
63099;3006;878;anwesend;0;;
63100;3006;886;anwesend;0;;
63101;3006;887;anwesend;0;;
63102;3006;891;anwesend;0;;
63103;3006;894;anwesend;0;;
63104;3006;895;anwesend;0;;
63105;3006;896;anwesend;0;;
63106;3007;795;anwesend;0;;
63107;3007;796;anwesend;0;;
63108;3007;797;anwesend;0;;
63109;3007;809;anwesend;0;;
63110;3007;815;anwesend;0;;
63111;3007;818;anwesend;0;;
63112;3007;830;anwesend;0;;
63113;3007;831;anwesend;0;;
63114;3007;835;anwesend;0;;
63115;3007;837;anwesend;0;;
63116;3007;838;anwesend;0;;
63117;3007;840;fehlend_entschuldigt;0;;
63118;3007;842;fehlend_entschuldigt;0;;
63119;3007;844;anwesend;0;;
63120;3007;847;anwesend;0;;
63121;3007;848;anwesend;0;;
63122;3007;856;anwesend;0;;
63123;3007;863;anwesend;0;;
63124;3007;867;anwesend;0;;
63125;3007;869;anwesend;0;;
63126;3007;870;anwesend;0;;
63127;3007;874;anwesend;0;;
63128;3007;881;anwesend;0;;
63129;3007;883;anwesend;0;;
63130;3007;898;anwesend;0;;
63131;3007;899;anwesend;0;;
63132;3007;900;anwesend;0;;
63133;3008;795;anwesend;0;;
63134;3008;796;anwesend;0;;
63135;3008;797;anwesend;0;;
63136;3008;809;anwesend;0;;
63137;3008;815;anwesend;0;;
63138;3008;818;anwesend;0;;
63139;3008;830;anwesend;0;;
63140;3008;831;anwesend;0;;
63141;3008;835;anwesend;0;;
63142;3008;837;anwesend;0;;
63143;3008;838;anwesend;0;;
63144;3008;840;anwesend;0;;
63145;3008;842;anwesend;0;;
63146;3008;844;fehlend_entschuldigt;0;;
63147;3008;847;anwesend;0;;
63148;3008;848;anwesend;0;;
63149;3008;856;verspaetet;14;;
63150;3008;863;anwesend;0;;
63151;3008;867;anwesend;0;;
63152;3008;869;anwesend;0;;
63153;3008;870;anwesend;0;;
63154;3008;874;anwesend;0;;
63155;3008;881;anwesend;0;;
63156;3008;883;anwesend;0;;
63157;3008;898;anwesend;0;;
63158;3008;899;anwesend;0;;
63159;3008;900;anwesend;0;;
63160;3009;795;anwesend;0;;
63161;3009;799;anwesend;0;;
63162;3009;804;anwesend;0;;
63163;3009;805;fehlend_entschuldigt;0;;
63164;3009;806;anwesend;0;;
63165;3009;807;anwesend;0;;
63166;3009;816;anwesend;0;;
63167;3009;817;anwesend;0;;
63168;3009;824;anwesend;0;;
63169;3009;825;anwesend;0;;
63170;3009;844;anwesend;0;;
63171;3009;847;anwesend;0;;
63172;3009;848;anwesend;0;;
63173;3009;850;anwesend;0;;
63174;3009;852;anwesend;0;;
63175;3009;854;anwesend;0;;
63176;3009;858;anwesend;0;;
63177;3009;864;anwesend;0;;
63178;3009;869;fehlend_unentschuldigt;0;;
63179;3009;870;anwesend;0;;
63180;3009;873;anwesend;0;;
63181;3009;880;anwesend;0;;
63182;3009;885;anwesend;0;;
63183;3009;889;fehlend_unentschuldigt;0;;
63184;3009;897;anwesend;0;;
63185;3009;900;anwesend;0;;
63186;3010;795;anwesend;0;;
63187;3010;799;anwesend;0;;
63188;3010;804;anwesend;0;;
63189;3010;805;anwesend;0;;
63190;3010;806;anwesend;0;;
63191;3010;807;anwesend;0;;
63192;3010;816;anwesend;0;;
63193;3010;817;anwesend;0;;
63194;3010;824;anwesend;0;;
63195;3010;825;fehlend_unentschuldigt;0;;
63196;3010;844;anwesend;0;;
63197;3010;847;anwesend;0;;
63198;3010;848;anwesend;0;;
63199;3010;850;anwesend;0;;
63200;3010;852;anwesend;0;;
63201;3010;854;anwesend;0;;
63202;3010;858;anwesend;0;;
63203;3010;864;anwesend;0;;
63204;3010;869;anwesend;0;;
63205;3010;870;anwesend;0;;
63206;3010;873;anwesend;0;;
63207;3010;880;anwesend;0;;
63208;3010;885;anwesend;0;;
63209;3010;889;anwesend;0;;
63210;3010;897;anwesend;0;;
63211;3010;900;anwesend;0;;
63212;3011;848;anwesend;0;;
63213;3011;859;anwesend;0;;
63214;3011;860;fehlend_entschuldigt;0;;
63215;3011;870;anwesend;0;;
63216;3011;877;anwesend;0;;
63217;3011;883;anwesend;0;;
63218;3012;848;anwesend;0;;
63219;3012;859;anwesend;0;;
63220;3012;860;anwesend;0;;
63221;3012;870;anwesend;0;;
63222;3012;877;anwesend;0;;
63223;3012;883;anwesend;0;;
63224;3013;803;anwesend;0;;
63225;3013;839;anwesend;0;;
63226;3013;861;anwesend;0;;
63227;3013;887;fehlend_entschuldigt;0;;
63228;3013;895;anwesend;0;;
63229;3014;803;anwesend;0;;
63230;3014;839;anwesend;0;;
63231;3014;861;anwesend;0;;
63232;3014;887;anwesend;0;;
63233;3014;895;fehlend_entschuldigt;0;;
63234;3015;809;anwesend;0;;
63235;3015;810;anwesend;0;;
63236;3015;852;anwesend;0;;
63237;3015;855;anwesend;0;;
63238;3015;856;anwesend;0;;
63239;3015;861;anwesend;0;;
63240;3015;882;anwesend;0;;
63241;3016;809;anwesend;0;;
63242;3016;810;anwesend;0;;
63243;3016;852;verspaetet;13;;
63244;3016;855;anwesend;0;;
63245;3016;856;anwesend;0;;
63246;3016;861;anwesend;0;;
63247;3016;882;anwesend;0;;
63248;3017;840;anwesend;0;;
63249;3017;849;anwesend;0;;
63250;3017;871;anwesend;0;;
63251;3017;876;anwesend;0;;
63252;3017;889;anwesend;0;;
63253;3018;840;anwesend;0;;
63254;3018;849;anwesend;0;;
63255;3018;871;anwesend;0;;
63256;3018;876;anwesend;0;;
63257;3018;889;anwesend;0;;
63258;3019;824;fehlend_unentschuldigt;0;;
63259;3019;827;anwesend;0;;
63260;3019;854;anwesend;0;;
63261;3019;892;anwesend;0;;
63262;3020;824;anwesend;0;;
63263;3020;827;anwesend;0;;
63264;3020;854;anwesend;0;;
63265;3020;892;anwesend;0;;
63266;3021;812;anwesend;0;;
63267;3021;816;anwesend;0;;
63268;3021;823;anwesend;0;;
63269;3021;843;verspaetet;10;;
63270;3021;860;anwesend;0;;
63271;3021;865;verspaetet;24;;
63272;3021;868;anwesend;0;;
63273;3021;884;fehlend_entschuldigt;0;;
63274;3021;888;anwesend;0;;
63275;3022;812;fehlend_entschuldigt;0;;
63276;3022;816;anwesend;0;;
63277;3022;823;anwesend;0;;
63278;3022;843;anwesend;0;;
63279;3022;860;anwesend;0;;
63280;3022;865;anwesend;0;;
63281;3022;868;anwesend;0;;
63282;3022;884;anwesend;0;;
63283;3022;888;anwesend;0;;
63284;3023;799;anwesend;0;;
63285;3023;874;anwesend;0;;
63286;3024;799;anwesend;0;;
63287;3024;874;fehlend_entschuldigt;0;;
63288;3025;792;anwesend;0;;
63289;3025;798;anwesend;0;;
63290;3025;825;anwesend;0;;
63291;3025;832;anwesend;0;;
63292;3027;794;anwesend;0;;
63293;3027;799;anwesend;0;;
63294;3027;807;anwesend;0;;
63295;3027;811;anwesend;0;;
63296;3027;814;fehlend_entschuldigt;0;;
63297;3027;816;anwesend;0;;
63298;3027;820;anwesend;0;;
63299;3027;823;anwesend;0;;
63300;3027;828;anwesend;0;;
63301;3027;830;anwesend;0;;
63302;3027;833;anwesend;0;;
63303;3027;839;anwesend;0;;
63304;3027;840;anwesend;0;;
63305;3027;841;anwesend;0;;
63306;3027;849;anwesend;0;;
63307;3027;852;anwesend;0;;
63308;3027;874;anwesend;0;;
63309;3027;882;anwesend;0;;
63310;3027;885;anwesend;0;;
63311;3027;893;anwesend;0;;
63312;3027;896;anwesend;0;;
63313;3027;900;anwesend;0;;
63314;3028;794;anwesend;0;;
63315;3028;799;anwesend;0;;
63316;3028;807;fehlend_entschuldigt;0;;
63317;3028;811;anwesend;0;;
63318;3028;814;anwesend;0;;
63319;3028;816;anwesend;0;;
63320;3028;820;anwesend;0;;
63321;3028;823;anwesend;0;;
63322;3028;828;verspaetet;22;;
63323;3028;830;anwesend;0;;
63324;3028;833;anwesend;0;;
63325;3028;839;anwesend;0;;
63326;3028;840;fehlend_entschuldigt;0;;
63327;3028;841;anwesend;0;;
63328;3028;849;anwesend;0;;
63329;3028;852;anwesend;0;;
63330;3028;874;anwesend;0;;
63331;3028;882;fehlend_entschuldigt;0;;
63332;3028;885;anwesend;0;;
63333;3028;893;anwesend;0;;
63334;3028;896;anwesend;0;;
63335;3028;900;anwesend;0;;
63336;3029;792;anwesend;0;;
63337;3029;793;anwesend;0;;
63338;3029;797;anwesend;0;;
63339;3029;798;anwesend;0;;
63340;3029;800;anwesend;0;;
63341;3029;808;anwesend;0;;
63342;3029;814;anwesend;0;;
63343;3029;820;anwesend;0;;
63344;3029;822;anwesend;0;;
63345;3029;824;anwesend;0;;
63346;3029;825;anwesend;0;;
63347;3029;826;anwesend;0;;
63348;3029;834;anwesend;0;;
63349;3029;839;anwesend;0;;
63350;3029;846;anwesend;0;;
63351;3029;851;anwesend;0;;
63352;3029;854;anwesend;0;;
63353;3029;857;anwesend;0;;
63354;3029;858;anwesend;0;;
63355;3029;859;anwesend;0;;
63356;3029;867;fehlend_unentschuldigt;0;;
63357;3029;871;anwesend;0;;
63358;3029;873;anwesend;0;;
63359;3029;882;anwesend;0;;
63360;3029;884;anwesend;0;;
63361;3029;888;anwesend;0;;
63362;3029;892;anwesend;0;;
63363;3029;893;anwesend;0;;
63364;3029;899;anwesend;0;;
63365;3029;901;anwesend;0;;
63366;3030;792;anwesend;0;;
63367;3030;793;anwesend;0;;
63368;3030;797;anwesend;0;;
63369;3030;798;anwesend;0;;
63370;3030;800;anwesend;0;;
63371;3030;808;anwesend;0;;
63372;3030;814;anwesend;0;;
63373;3030;820;anwesend;0;;
63374;3030;822;anwesend;0;;
63375;3030;824;anwesend;0;;
63376;3030;825;anwesend;0;;
63377;3030;826;anwesend;0;;
63378;3030;834;anwesend;0;;
63379;3030;839;anwesend;0;;
63380;3030;846;anwesend;0;;
63381;3030;851;anwesend;0;;
63382;3030;854;anwesend;0;;
63383;3030;857;anwesend;0;;
63384;3030;858;anwesend;0;;
63385;3030;859;anwesend;0;;
63386;3030;867;anwesend;0;;
63387;3030;871;anwesend;0;;
63388;3030;873;anwesend;0;;
63389;3030;882;anwesend;0;;
63390;3030;884;anwesend;0;;
63391;3030;888;anwesend;0;;
63392;3030;892;anwesend;0;;
63393;3030;893;anwesend;0;;
63394;3030;899;fehlend_entschuldigt;0;;
63395;3030;901;anwesend;0;;
63396;3031;794;anwesend;0;;
63397;3031;795;anwesend;0;;
63398;3031;800;anwesend;0;;
63399;3031;801;anwesend;0;;
63400;3031;802;anwesend;0;;
63401;3031;803;anwesend;0;;
63402;3031;808;anwesend;0;;
63403;3031;810;anwesend;0;;
63404;3031;817;anwesend;0;;
63405;3031;818;anwesend;0;;
63406;3031;819;anwesend;0;;
63407;3031;821;fehlend_unentschuldigt;0;;
63408;3031;824;anwesend;0;;
63409;3031;826;anwesend;0;;
63410;3031;831;fehlend_entschuldigt;0;;
63411;3031;832;anwesend;0;;
63412;3031;834;anwesend;0;;
63413;3031;845;anwesend;0;;
63414;3031;852;anwesend;0;;
63415;3031;855;anwesend;0;;
63416;3031;856;anwesend;0;;
63417;3031;859;anwesend;0;;
63418;3031;862;anwesend;0;;
63419;3031;863;anwesend;0;;
63420;3031;867;anwesend;0;;
63421;3031;868;anwesend;0;;
63422;3031;870;anwesend;0;;
63423;3031;872;anwesend;0;;
63424;3031;877;anwesend;0;;
63425;3031;878;anwesend;0;;
63426;3032;794;anwesend;0;;
63427;3032;795;anwesend;0;;
63428;3032;800;anwesend;0;;
63429;3032;801;anwesend;0;;
63430;3032;802;anwesend;0;;
63431;3032;803;anwesend;0;;
63432;3032;808;anwesend;0;;
63433;3032;810;fehlend_entschuldigt;0;;
63434;3032;817;anwesend;0;;
63435;3032;818;anwesend;0;;
63436;3032;819;anwesend;0;;
63437;3032;821;fehlend_entschuldigt;0;;
63438;3032;824;anwesend;0;;
63439;3032;826;anwesend;0;;
63440;3032;831;anwesend;0;;
63441;3032;832;fehlend_entschuldigt;0;;
63442;3032;834;anwesend;0;;
63443;3032;845;anwesend;0;;
63444;3032;852;anwesend;0;;
63445;3032;855;anwesend;0;;
63446;3032;856;anwesend;0;;
63447;3032;859;anwesend;0;;
63448;3032;862;anwesend;0;;
63449;3032;863;anwesend;0;;
63450;3032;867;anwesend;0;;
63451;3032;868;fehlend_entschuldigt;0;;
63452;3032;870;anwesend;0;;
63453;3032;872;anwesend;0;;
63454;3032;877;anwesend;0;;
63455;3032;878;anwesend;0;;
63456;3033;902;fehlend_entschuldigt;0;;
63457;3033;911;anwesend;0;;
63458;3033;916;anwesend;0;;
63459;3033;920;anwesend;0;;
63460;3033;921;anwesend;0;;
63461;3033;922;anwesend;0;;
63462;3033;929;anwesend;0;;
63463;3033;939;anwesend;0;;
63464;3033;942;anwesend;0;;
63465;3033;948;anwesend;0;;
63466;3033;952;fehlend_entschuldigt;0;;
63467;3033;954;anwesend;0;;
63468;3033;958;anwesend;0;;
63469;3033;964;anwesend;0;;
63470;3033;965;anwesend;0;;
63471;3033;966;anwesend;0;;
63472;3033;969;anwesend;0;;
63473;3033;973;anwesend;0;;
63474;3033;977;anwesend;0;;
63475;3033;990;fehlend_unentschuldigt;0;;
63476;3033;996;anwesend;0;;
63477;3034;902;anwesend;0;;
63478;3034;911;anwesend;0;;
63479;3034;916;anwesend;0;;
63480;3034;920;fehlend_entschuldigt;0;;
63481;3034;921;anwesend;0;;
63482;3034;922;anwesend;0;;
63483;3034;929;anwesend;0;;
63484;3034;939;anwesend;0;;
63485;3034;942;anwesend;0;;
63486;3034;948;anwesend;0;;
63487;3034;952;anwesend;0;;
63488;3034;954;fehlend_entschuldigt;0;;
63489;3034;958;anwesend;0;;
63490;3034;964;fehlend_entschuldigt;0;;
63491;3034;965;anwesend;0;;
63492;3034;966;anwesend;0;;
63493;3034;969;anwesend;0;;
63494;3034;973;anwesend;0;;
63495;3034;977;anwesend;0;;
63496;3034;990;anwesend;0;;
63497;3034;996;fehlend_unentschuldigt;0;;
63498;3035;902;anwesend;0;;
63499;3035;905;anwesend;0;;
63500;3035;907;anwesend;0;;
63501;3035;908;anwesend;0;;
63502;3035;911;anwesend;0;;
63503;3035;912;fehlend_entschuldigt;0;;
63504;3035;916;anwesend;0;;
63505;3035;922;anwesend;0;;
63506;3035;928;anwesend;0;;
63507;3035;929;anwesend;0;;
63508;3035;935;anwesend;0;;
63509;3035;952;anwesend;0;;
63510;3035;954;anwesend;0;;
63511;3035;956;anwesend;0;;
63512;3035;962;anwesend;0;;
63513;3035;963;anwesend;0;;
63514;3035;968;anwesend;0;;
63515;3035;970;anwesend;0;;
63516;3035;972;anwesend;0;;
63517;3035;981;anwesend;0;;
63518;3035;986;anwesend;0;;
63519;3035;998;anwesend;0;;
63520;3035;999;anwesend;0;;
63521;3035;1000;anwesend;0;;
63522;3035;1002;anwesend;0;;
63523;3035;1003;anwesend;0;;
63524;3036;902;anwesend;0;;
63525;3036;905;anwesend;0;;
63526;3036;907;anwesend;0;;
63527;3036;908;anwesend;0;;
63528;3036;911;anwesend;0;;
63529;3036;912;anwesend;0;;
63530;3036;916;anwesend;0;;
63531;3036;922;anwesend;0;;
63532;3036;928;anwesend;0;;
63533;3036;929;anwesend;0;;
63534;3036;935;anwesend;0;;
63535;3036;952;anwesend;0;;
63536;3036;954;anwesend;0;;
63537;3036;956;fehlend_unentschuldigt;0;;
63538;3036;962;anwesend;0;;
63539;3036;963;verspaetet;27;;
63540;3036;968;anwesend;0;;
63541;3036;970;anwesend;0;;
63542;3036;972;anwesend;0;;
63543;3036;981;anwesend;0;;
63544;3036;986;anwesend;0;;
63545;3036;998;anwesend;0;;
63546;3036;999;anwesend;0;;
63547;3036;1000;anwesend;0;;
63548;3036;1002;anwesend;0;;
63549;3036;1003;anwesend;0;;
63550;3037;904;anwesend;0;;
63551;3037;915;anwesend;0;;
63552;3037;918;fehlend_entschuldigt;0;;
63553;3037;924;anwesend;0;;
63554;3037;939;anwesend;0;;
63555;3037;940;anwesend;0;;
63556;3037;943;anwesend;0;;
63557;3037;945;anwesend;0;;
63558;3037;947;anwesend;0;;
63559;3037;950;anwesend;0;;
63560;3037;953;anwesend;0;;
63561;3037;965;anwesend;0;;
63562;3037;968;anwesend;0;;
63563;3037;975;anwesend;0;;
63564;3037;976;anwesend;0;;
63565;3037;979;anwesend;0;;
63566;3037;984;anwesend;0;;
63567;3037;988;anwesend;0;;
63568;3037;991;anwesend;0;;
63569;3037;992;anwesend;0;;
63570;3037;997;anwesend;0;;
63571;3037;999;anwesend;0;;
63572;3038;904;anwesend;0;;
63573;3038;915;anwesend;0;;
63574;3038;918;anwesend;0;;
63575;3038;924;anwesend;0;;
63576;3038;939;anwesend;0;;
63577;3038;940;anwesend;0;;
63578;3038;943;fehlend_entschuldigt;0;;
63579;3038;945;anwesend;0;;
63580;3038;947;fehlend_unentschuldigt;0;;
63581;3038;950;anwesend;0;;
63582;3038;953;anwesend;0;;
63583;3038;965;anwesend;0;;
63584;3038;968;anwesend;0;;
63585;3038;975;anwesend;0;;
63586;3038;976;anwesend;0;;
63587;3038;979;anwesend;0;;
63588;3038;984;anwesend;0;;
63589;3038;988;anwesend;0;;
63590;3038;991;anwesend;0;;
63591;3038;992;anwesend;0;;
63592;3038;997;anwesend;0;;
63593;3038;999;anwesend;0;;
63594;3039;912;anwesend;0;;
63595;3039;919;anwesend;0;;
63596;3039;920;anwesend;0;;
63597;3039;921;anwesend;0;;
63598;3039;948;anwesend;0;;
63599;3039;949;anwesend;0;;
63600;3039;968;anwesend;0;;
63601;3039;1003;anwesend;0;;
63602;3040;912;anwesend;0;;
63603;3040;919;anwesend;0;;
63604;3040;920;anwesend;0;;
63605;3040;921;anwesend;0;;
63606;3040;948;anwesend;0;;
63607;3040;949;anwesend;0;;
63608;3040;968;anwesend;0;;
63609;3040;1003;anwesend;0;;
63610;3041;918;anwesend;0;;
63611;3041;929;anwesend;0;;
63612;3041;938;anwesend;0;;
63613;3041;942;anwesend;0;;
63614;3041;963;anwesend;0;;
63615;3041;977;anwesend;0;;
63616;3041;979;anwesend;0;;
63617;3041;993;fehlend_unentschuldigt;0;;
63618;3041;997;anwesend;0;;
63619;3042;918;anwesend;0;;
63620;3042;929;anwesend;0;;
63621;3042;938;anwesend;0;;
63622;3042;942;anwesend;0;;
63623;3042;963;anwesend;0;;
63624;3042;977;anwesend;0;;
63625;3042;979;anwesend;0;;
63626;3042;993;fehlend_entschuldigt;0;;
63627;3042;997;anwesend;0;;
63628;3043;923;anwesend;0;;
63629;3043;926;anwesend;0;;
63630;3043;937;anwesend;0;;
63631;3043;957;anwesend;0;;
63632;3043;969;anwesend;0;;
63633;3043;988;anwesend;0;;
63634;3044;923;anwesend;0;;
63635;3044;926;anwesend;0;;
63636;3044;937;anwesend;0;;
63637;3044;957;anwesend;0;;
63638;3044;969;anwesend;0;;
63639;3044;988;anwesend;0;;
63640;3045;906;anwesend;0;;
63641;3045;973;anwesend;0;;
63642;3045;1001;verspaetet;11;;
63643;3046;906;anwesend;0;;
63644;3046;973;anwesend;0;;
63645;3046;1001;anwesend;0;;
63646;3047;903;anwesend;0;;
63647;3047;905;anwesend;0;;
63648;3047;906;anwesend;0;;
63649;3047;923;anwesend;0;;
63650;3047;929;anwesend;0;;
63651;3047;932;anwesend;0;;
63652;3047;944;anwesend;0;;
63653;3047;946;anwesend;0;;
63654;3047;955;anwesend;0;;
63655;3047;959;anwesend;0;;
63656;3047;971;anwesend;0;;
63657;3047;976;anwesend;0;;
63658;3047;978;anwesend;0;;
63659;3047;983;anwesend;0;;
63660;3047;988;anwesend;0;;
63661;3047;990;anwesend;0;;
63662;3047;994;anwesend;0;;
63663;3047;995;anwesend;0;;
63664;3047;1002;anwesend;0;;
63665;3048;903;anwesend;0;;
63666;3048;905;anwesend;0;;
63667;3048;906;anwesend;0;;
63668;3048;923;anwesend;0;;
63669;3048;929;anwesend;0;;
63670;3048;932;anwesend;0;;
63671;3048;944;anwesend;0;;
63672;3048;946;anwesend;0;;
63673;3048;955;anwesend;0;;
63674;3048;959;fehlend_entschuldigt;0;;
63675;3048;971;anwesend;0;;
63676;3048;976;anwesend;0;;
63677;3048;978;anwesend;0;;
63678;3048;983;anwesend;0;;
63679;3048;988;anwesend;0;;
63680;3048;990;anwesend;0;;
63681;3048;994;anwesend;0;;
63682;3048;995;fehlend_entschuldigt;0;;
63683;3048;1002;anwesend;0;;
63684;3050;905;anwesend;0;;
63685;3050;907;anwesend;0;;
63686;3050;946;anwesend;0;;
63687;3050;955;anwesend;0;;
63688;3050;966;anwesend;0;;
63689;3051;934;anwesend;0;;
63690;3051;944;anwesend;0;;
63691;3051;950;anwesend;0;;
63692;3051;955;anwesend;0;;
63693;3051;982;anwesend;0;;
63694;3052;934;anwesend;0;;
63695;3052;944;anwesend;0;;
63696;3052;950;anwesend;0;;
63697;3052;955;anwesend;0;;
63698;3052;982;anwesend;0;;
63699;3054;936;anwesend;0;;
63700;3054;953;anwesend;0;;
63701;3054;974;anwesend;0;;
63702;3055;908;fehlend_unentschuldigt;0;;
63703;3055;919;anwesend;0;;
63704;3055;925;anwesend;0;;
63705;3055;931;anwesend;0;;
63706;3055;937;anwesend;0;;
63707;3055;942;anwesend;0;;
63708;3055;948;anwesend;0;;
63709;3055;951;anwesend;0;;
63710;3055;959;anwesend;0;;
63711;3055;965;anwesend;0;;
63712;3055;991;anwesend;0;;
63713;3055;992;anwesend;0;;
63714;3055;1003;anwesend;0;;
63715;3057;907;anwesend;0;;
63716;3057;915;anwesend;0;;
63717;3057;917;anwesend;0;;
63718;3057;923;anwesend;0;;
63719;3057;927;fehlend_entschuldigt;0;;
63720;3057;931;verspaetet;11;;
63721;3057;933;anwesend;0;;
63722;3057;942;anwesend;0;;
63723;3057;947;anwesend;0;;
63724;3057;952;anwesend;0;;
63725;3057;956;fehlend_entschuldigt;0;;
63726;3057;964;anwesend;0;;
63727;3057;967;verspaetet;14;;
63728;3057;979;anwesend;0;;
63729;3057;980;anwesend;0;;
63730;3057;982;verspaetet;22;;
63731;3057;983;anwesend;0;;
63732;3057;993;anwesend;0;;
63733;3057;996;anwesend;0;;
63734;3057;1003;anwesend;0;;
63735;3057;1004;anwesend;0;;
63736;3058;907;anwesend;0;;
63737;3058;915;anwesend;0;;
63738;3058;917;anwesend;0;;
63739;3058;923;anwesend;0;;
63740;3058;927;anwesend;0;;
63741;3058;931;anwesend;0;;
63742;3058;933;anwesend;0;;
63743;3058;942;anwesend;0;;
63744;3058;947;anwesend;0;;
63745;3058;952;anwesend;0;;
63746;3058;956;anwesend;0;;
63747;3058;964;anwesend;0;;
63748;3058;967;anwesend;0;;
63749;3058;979;anwesend;0;;
63750;3058;980;anwesend;0;;
63751;3058;982;anwesend;0;;
63752;3058;983;anwesend;0;;
63753;3058;993;anwesend;0;;
63754;3058;996;fehlend_entschuldigt;0;;
63755;3058;1003;anwesend;0;;
63756;3058;1004;anwesend;0;;
63757;3059;910;anwesend;0;;
